IdPaisProvincia,CodPaisProvincia,Provincia,IdPaisProvinciaMunicipio,CodPaisProvinciaMunicipio,Municipio
29,29,Málaga,4489,29035,Cañete la Real
29,29,Málaga,4490,29036,Carratraca
29,29,Málaga,4491,29037,Cartajima
29,29,Málaga,4492,29038,Cártama
29,29,Málaga,4493,29039,Casabermeja
29,29,Málaga,4494,29040,Casarabonela
29,29,Málaga,4495,29041,Casares
29,29,Málaga,4496,29042,Coín
29,29,Málaga,4497,29043,Colmenar
29,29,Málaga,4498,29044,Comares
29,29,Málaga,4499,29045,Cómpeta
29,29,Málaga,4500,29046,Cortes de la Frontera
29,29,Málaga,4501,29047,Cuevas Bajas
29,29,Málaga,4503,29049,Cuevas de San Marcos
29,29,Málaga,4502,29048,Cuevas del Becerro
29,29,Málaga,4504,29050,Cútar
29,29,Málaga,4484,29030,El Borge
29,29,Málaga,4485,29031,El Burgo
29,29,Málaga,4505,29051,Estepona
29,29,Málaga,4506,29052,Faraján
29,29,Málaga,4507,29053,Frigiliana
29,29,Málaga,4508,29054,Fuengirola
29,29,Málaga,4509,29055,Fuente de Piedra
29,29,Málaga,4510,29056,Gaucín
29,29,Málaga,4511,29057,Genalguacil
29,29,Málaga,4512,29058,Guaro
29,29,Málaga,4513,29059,Humilladero
29,29,Málaga,4514,29060,Igualeja
29,29,Málaga,4515,29061,Istán
29,29,Málaga,4516,29062,Iznate
29,29,Málaga,4517,29063,Jimera de Líbar
29,29,Málaga,4518,29064,Jubrique
29,29,Málaga,4519,29065,Júzcar
29,29,Málaga,4520,29066,Macharaviaya
29,29,Málaga,4521,29067,Málaga
29,29,Málaga,4522,29068,Manilva
29,29,Málaga,4523,29069,Marbella
29,29,Málaga,4524,29070,Mijas
29,29,Málaga,4525,29071,Moclinejo
29,29,Málaga,4526,29072,Mollina
29,29,Málaga,4527,29073,Monda
29,29,Málaga,4528,29074,Montejaque
29,29,Málaga,4529,29075,Nerja
29,29,Málaga,4530,29076,Ojén
29,29,Málaga,4531,29077,Parauta
29,29,Málaga,4532,29079,Periana
29,29,Málaga,4533,29080,Pizarra
29,29,Málaga,4534,29081,Pujerra
29,29,Málaga,4535,29082,Rincón de la Victoria
29,29,Málaga,4536,29083,Riogordo
29,29,Málaga,4537,29084,Ronda
29,29,Málaga,4538,29085,Salares
29,29,Málaga,4539,29086,Sayalonga
29,29,Málaga,4540,29087,Sedella
29,29,Málaga,4541,29088,Sierra de Yeguas
29,29,Málaga,4542,29089,Teba
29,29,Málaga,4543,29090,Tolox
29,29,Málaga,4554,29901,Torremolinos
29,29,Málaga,4544,29091,Torrox
29,29,Málaga,4545,29092,Totalán
29,29,Málaga,4546,29093,Valle de Abdalajís
29,29,Málaga,4547,29094,Vélez-Málaga
29,29,Málaga,4548,29095,Villanueva de Algaidas
29,29,Málaga,4551,29098,Villanueva de Tapia
29,29,Málaga,4549,29096,Villanueva del Rosario
29,29,Málaga,4550,29097,Villanueva del Trabuco
29,29,Málaga,4552,29099,Viñuela
29,29,Málaga,4553,29100,Yunquera
30,30,Murcia,4555,30001,Abanilla
30,30,Murcia,4556,30002,Abarán
30,30,Murcia,4557,30003,Águilas
30,30,Murcia,4558,30004,Albudeite
30,30,Murcia,4559,30005,Alcantarilla
30,30,Murcia,4560,30006,Aledo
30,30,Murcia,4561,30007,Alguazas
30,30,Murcia,4562,30008,Alhama de Murcia
30,30,Murcia,4563,30009,Archena
30,30,Murcia,4564,30010,Beniel
30,30,Murcia,4565,30011,Blanca
30,30,Murcia,4566,30012,Bullas
30,30,Murcia,4567,30013,Calasparra
30,30,Murcia,4568,30014,Campos del Río
30,30,Murcia,4569,30015,Caravaca de la Cruz
30,30,Murcia,4570,30016,Cartagena
30,30,Murcia,4571,30017,Cehegín
30,30,Murcia,4572,30018,Ceutí
30,30,Murcia,4573,30019,Cieza
30,30,Murcia,4574,30020,Fortuna
30,30,Murcia,4575,30021,Fuente Álamo de Murcia
30,30,Murcia,4576,30022,Jumilla
30,30,Murcia,4595,30041,La Unión
30,30,Murcia,4592,30038,Las Torres de Cotillas
30,30,Murcia,4577,30023,Librilla
30,30,Murcia,4578,30024,Lorca
30,30,Murcia,4579,30025,Lorquí
30,30,Murcia,4599,30902,Los Alcázares
30,30,Murcia,4580,30026,Mazarrón
30,30,Murcia,4581,30027,Molina de Segura
30,30,Murcia,4582,30028,Moratalla
30,30,Murcia,4583,30029,Mula
30,30,Murcia,4584,30030,Murcia
30,30,Murcia,4585,30031,Ojós
30,30,Murcia,4586,30032,Pliego
30,30,Murcia,4587,30033,Puerto Lumbreras
30,30,Murcia,4588,30034,Ricote
30,30,Murcia,4589,30035,San Javier
30,30,Murcia,4590,30036,San Pedro del Pinatar
30,30,Murcia,4598,30901,Santomera
30,30,Murcia,4591,30037,Torre-Pacheco
30,30,Murcia,4593,30039,Totana
30,30,Murcia,4594,30040,Ulea
30,30,Murcia,4596,30042,Villanueva del Río Segura
30,30,Murcia,4597,30043,Yecla
31,31,Navarra,4600,31001,Abáigar
31,31,Navarra,4601,31002,Abárzuza
31,31,Navarra,4602,31003,Abaurregaina/Abaurrea Alta
31,31,Navarra,4603,31004,Abaurrepea/Abaurrea Baja
31,31,Navarra,4604,31005,Aberin
31,31,Navarra,4605,31006,Ablitas
31,31,Navarra,4606,31007,Adiós
31,31,Navarra,4607,31008,Aguilar de Codés
31,31,Navarra,4608,31009,Aibar/Oibar
31,31,Navarra,4610,31011,Allín
31,31,Navarra,4611,31012,Allo
31,31,Navarra,4609,31010,Altsasu/Alsasua
31,31,Navarra,4612,31013,Améscoa Baja
31,31,Navarra,4613,31014,Ancín
31,31,Navarra,4614,31015,Andosilla
31,31,Navarra,4615,31016,Ansoáin
31,31,Navarra,4616,31017,Anue
31,31,Navarra,4617,31018,Añorbe
31,31,Navarra,4618,31019,Aoiz/Agoitz
31,31,Navarra,4619,31020,Araitz
31,31,Navarra,4624,31025,Arakil
31,31,Navarra,4620,31021,Aranarache
31,31,Navarra,4622,31023,Aranguren
31,31,Navarra,4623,31024,Arano
31,31,Navarra,4621,31022,Arantza
31,31,Navarra,4625,31026,Aras
31,31,Navarra,4626,31027,Arbizu
31,31,Navarra,4627,31028,Arce/Artzi
31,31,Navarra,4629,31030,Arellano
31,31,Navarra,4630,31031,Areso
31,31,Navarra,4631,31032,Arguedas
31,31,Navarra,4632,31033,Aria
31,31,Navarra,4633,31034,Aribe
31,31,Navarra,4634,31035,Armañanzas
31,31,Navarra,4635,31036,Arróniz
31,31,Navarra,4636,31037,Arruazu
31,31,Navarra,4637,31038,Artajona
31,31,Navarra,4638,31039,Artazu
31,31,Navarra,4639,31040,Atez
31,31,Navarra,4657,31058,Auritz/Burguete
31,31,Navarra,4640,31041,Ayegui
31,31,Navarra,4641,31042,Azagra
31,31,Navarra,4642,31043,Azuelo
31,31,Navarra,4643,31044,Bakaiku
31,31,Navarra,4864,31901,Barañain
31,31,Navarra,4644,31045,Barásoain
31,31,Navarra,4645,31046,Barbarin
31,31,Navarra,4646,31047,Bargota
31,31,Navarra,4647,31048,Barillas
31,31,Navarra,4648,31049,Basaburua
31,31,Navarra,4649,31050,Baztan
31,31,Navarra,4736,31137,Beintza-Labaien
31,31,Navarra,4650,31051,Beire
31,31,Navarra,4651,31052,Belascoáin
31,31,Navarra,4848,31250,Bera/Vera de Bidasoa
31,31,Navarra,4652,31053,Berbinzana
31,31,Navarra,4868,31905,Beriáin
31,31,Navarra,4865,31902,Berrioplano
31,31,Navarra,4866,31903,Berriozar
31,31,Navarra,4653,31054,Bertizarana
31,31,Navarra,4654,31055,Betelu
31,31,Navarra,4851,31253,Bidaurreta
31,31,Navarra,4655,31056,Biurrun-Olcoz
31,31,Navarra,4656,31057,Buñuel
31,31,Navarra,4658,31059,Burgui/Burgi
31,31,Navarra,4659,31060,Burlada/Burlata
31,31,Navarra,4661,31062,Cabanillas
31,31,Navarra,4662,31063,Cabredo
31,31,Navarra,4663,31064,Cadreita
31,31,Navarra,4664,31065,Caparroso
31,31,Navarra,4665,31066,Cárcar
31,31,Navarra,4666,31067,Carcastillo
31,31,Navarra,4667,31068,Cascante
31,31,Navarra,4668,31069,Cáseda
31,31,Navarra,4669,31070,Castejón
31,31,Navarra,4670,31071,Castillonuevo
31,31,Navarra,4792,31193,Cendea de Olza/Oltza Zendea
31,31,Navarra,4671,31072,Cintruénigo
31,31,Navarra,4673,31074,Cirauqui
31,31,Navarra,4674,31075,Ciriza
31,31,Navarra,4675,31076,Cizur
31,31,Navarra,4676,31077,Corella
31,31,Navarra,4677,31078,Cortes
31,31,Navarra,4678,31079,Desojo
31,31,Navarra,4679,31080,Dicastillo
31,31,Navarra,4680,31081,Donamaria
31,31,Navarra,4819,31221,Doneztebe/Santesteban
31,31,Navarra,4682,31083,Echarri
31,31,Navarra,4685,31086,Egüés
31,31,Navarra,4660,31061,El Busto
31,31,Navarra,4686,31087,Elgorriaga
31,31,Navarra,4688,31089,Enériz
31,31,Navarra,4689,31090,Eratsun
31,31,Navarra,4690,31091,Ergoiena
31,31,Navarra,4691,31092,Erro
31,31,Navarra,4693,31094,Eslava
31,31,Navarra,4694,31095,Esparza de Salazar/Espartza Zaraitzu
31,31,Navarra,4695,31096,Espronceda
31,31,Navarra,4696,31097,Estella
31,31,Navarra,4697,31098,Esteribar
31,31,Navarra,4698,31099,Etayo
31,31,Navarra,4681,31082,Etxalar
31,31,Navarra,4683,31084,Etxarri-Aranatz
31,31,Navarra,4684,31085,Etxauri
31,31,Navarra,4699,31100,Eulate
31,31,Navarra,4700,31101,Ezcabarte
31,31,Navarra,4692,31093,Ezcároz/Ezkaroze
31,31,Navarra,4701,31102,Ezkurra
31,31,Navarra,4702,31103,Ezprogui
31,31,Navarra,4703,31104,Falces
31,31,Navarra,4704,31105,Fitero
31,31,Navarra,4705,31106,Fontellas
31,31,Navarra,4706,31107,Funes
31,31,Navarra,4707,31108,Fustiñana
31,31,Navarra,4708,31109,Galar
31,31,Navarra,4709,31110,Gallipienzo
31,31,Navarra,4710,31111,Gallués/Galoze
31,31,Navarra,4711,31112,Garaioa
31,31,Navarra,4712,31113,Garde
31,31,Navarra,4713,31114,Garínoain
31,31,Navarra,4714,31115,Garralda
31,31,Navarra,4715,31116,Genevilla
31,31,Navarra,4716,31117,Goizueta
31,31,Navarra,4717,31118,Goñi
31,31,Navarra,4718,31119,Güesa/Gorza
31,31,Navarra,4719,31120,Guesálaz
31,31,Navarra,4720,31121,Guirguillano
31,31,Navarra,4854,31256,Hiriberri/Villanueva de Aezkoa
31,31,Navarra,4721,31122,Huarte/Uharte
31,31,Navarra,4723,31124,Ibargoiti
31,31,Navarra,4857,31259,Igantzi
31,31,Navarra,4724,31125,Igúzquiza
31,31,Navarra,4725,31126,Imotz
31,31,Navarra,4726,31127,Irañeta
31,31,Navarra,4867,31904,Irurtzun
31,31,Navarra,4727,31128,Isaba/Izaba
31,31,Navarra,4728,31129,Ituren
31,31,Navarra,4729,31130,Iturmendi
31,31,Navarra,4730,31131,Iza
31,31,Navarra,4731,31132,Izagaondoa
31,31,Navarra,4732,31133,Izalzu/Itzaltzu
31,31,Navarra,4733,31134,Jaurrieta
31,31,Navarra,4734,31135,Javier
31,31,Navarra,4735,31136,Juslapeña
31,31,Navarra,4737,31138,Lakuntza
31,31,Navarra,4738,31139,Lana
31,31,Navarra,4739,31140,Lantz
31,31,Navarra,4740,31141,Lapoblación
31,31,Navarra,4741,31142,Larraga
31,31,Navarra,4742,31143,Larraona
31,31,Navarra,4743,31144,Larraun
31,31,Navarra,4744,31145,Lazagurría
31,31,Navarra,4745,31146,Leache
31,31,Navarra,4746,31147,Legarda
31,31,Navarra,4747,31148,Legaria
31,31,Navarra,4748,31149,Leitza
31,31,Navarra,4871,31908,Lekunberri
31,31,Navarra,4749,31150,Leoz
31,31,Navarra,4750,31151,Lerga
31,31,Navarra,4751,31152,Lerín
31,31,Navarra,4752,31153,Lesaka
31,31,Navarra,4753,31154,Lezáun
31,31,Navarra,4754,31155,Liédena
31,31,Navarra,4755,31156,Lizoáin
31,31,Navarra,4756,31157,Lodosa
31,31,Navarra,4757,31158,Lónguida/Longida
31,31,Navarra,4628,31029,Los Arcos
31,31,Navarra,4758,31159,Lumbier
31,31,Navarra,4759,31160,Luquin
31,31,Navarra,4846,31248,Luzaide/Valcarlos
31,31,Navarra,4760,31161,Mañeru
31,31,Navarra,4761,31162,Marañón
31,31,Navarra,4762,31163,Marcilla
31,31,Navarra,4763,31164,Mélida
31,31,Navarra,4764,31165,Mendavia
31,31,Navarra,4765,31166,Mendaza
31,31,Navarra,4766,31167,Mendigorría
31,31,Navarra,4767,31168,Metauten
31,31,Navarra,4768,31169,Milagro
31,31,Navarra,4769,31170,Mirafuentes
31,31,Navarra,4770,31171,Miranda de Arga
31,31,Navarra,4771,31172,Monreal
31,31,Navarra,4772,31173,Monteagudo
31,31,Navarra,4773,31174,Morentin
31,31,Navarra,4774,31175,Mues
31,31,Navarra,4775,31176,Murchante
31,31,Navarra,4776,31177,Murieta
31,31,Navarra,4777,31178,Murillo el Cuende
31,31,Navarra,4778,31179,Murillo el Fruto
31,31,Navarra,4779,31180,Muruzábal
31,31,Navarra,4780,31181,Navascués
31,31,Navarra,4781,31182,Nazar
31,31,Navarra,4687,31088,Noáin (Valle de Elorz)/Noain (Elortzibar)
31,31,Navarra,4782,31183,Obanos
31,31,Navarra,4784,31185,Ochagavía/Otsagabia
31,31,Navarra,4783,31184,Oco
31,31,Navarra,4785,31186,Odieta
31,31,Navarra,4786,31187,Oitz
31,31,Navarra,4787,31188,Olaibar
31,31,Navarra,4788,31189,Olazti/Olazagutía
31,31,Navarra,4789,31190,Olejua
31,31,Navarra,4790,31191,Olite
31,31,Navarra,4793,31194,Ollo
31,31,Navarra,4791,31192,Olóriz
31,31,Navarra,4794,31195,Orbaitzeta
31,31,Navarra,4795,31196,Orbara
31,31,Navarra,4796,31197,Orísoain
31,31,Navarra,4869,31906,Orkoien
31,31,Navarra,4797,31198,Oronz/Orontze
31,31,Navarra,4798,31199,Oroz-Betelu
31,31,Navarra,4810,31211,Orreaga/Roncesvalles
31,31,Navarra,4799,31200,Oteiza
31,31,Navarra,4800,31201,Pamplona
31,31,Navarra,4801,31202,Peralta
31,31,Navarra,4802,31203,Petilla de Aragón
31,31,Navarra,4803,31204,Piedramillera
31,31,Navarra,4804,31205,Pitillas
31,31,Navarra,4805,31206,Puente la Reina/Gares
31,31,Navarra,4806,31207,Pueyo
31,31,Navarra,4807,31208,Ribaforada
31,31,Navarra,4808,31209,Romanzado
31,31,Navarra,4809,31210,Roncal/Erronkari
31,31,Navarra,4811,31212,Sada
31,31,Navarra,4812,31213,Saldías
31,31,Navarra,4813,31214,Salinas de Oro
31,31,Navarra,4814,31215,San Adrián
31,31,Navarra,4816,31217,San Martín de Unx
31,31,Navarra,4815,31216,Sangüesa/Zangoza
31,31,Navarra,4817,31219,Sansol
31,31,Navarra,4818,31220,Santacara
31,31,Navarra,4820,31222,Sarriés/Sartze
31,31,Navarra,4821,31223,Sartaguda
31,31,Navarra,4822,31224,Sesma
31,31,Navarra,4823,31225,Sorlada
31,31,Navarra,4824,31226,Sunbilla
31,31,Navarra,4825,31227,Tafalla
31,31,Navarra,4826,31228,Tiebas-Muruarte de Reta
31,31,Navarra,4827,31229,Tirapu
31,31,Navarra,4828,31230,Torralba del Río
31,31,Navarra,4829,31231,Torres del Río
31,31,Navarra,4830,31232,Tudela
31,31,Navarra,4831,31233,Tulebras
31,31,Navarra,4832,31234,Ucar
31,31,Navarra,4722,31123,Uharte-Arakil
31,31,Navarra,4833,31235,Ujué
31,31,Navarra,4834,31236,Ultzama
31,31,Navarra,4835,31237,Unciti
31,31,Navarra,4836,31238,Unzué
31,31,Navarra,4837,31239,Urdazubi/Urdax
31,31,Navarra,4838,31240,Urdiain
31,31,Navarra,4839,31241,Urraul Alto
31,31,Navarra,4840,31242,Urraul Bajo
31,31,Navarra,4842,31244,Urrotz
31,31,Navarra,4841,31243,Urroz-Villa
31,31,Navarra,4843,31245,Urzainqui/Urzainki
31,31,Navarra,4844,31246,Uterga
31,31,Navarra,4845,31247,Uztárroz/Uztarroze
31,31,Navarra,4858,31260,Valle de Yerri/Deierri
31,31,Navarra,4847,31249,Valtierra
31,31,Navarra,4849,31251,Viana
31,31,Navarra,4850,31252,Vidángoz/Bidankoze
31,31,Navarra,4852,31254,Villafranca
31,31,Navarra,4853,31255,Villamayor de Monjardín
31,31,Navarra,4855,31257,Villatuerta
31,31,Navarra,4856,31258,Villava/Atarrabia
31,31,Navarra,4859,31261,Yesa
31,31,Navarra,4860,31262,Zabalza
31,31,Navarra,4672,31073,Ziordia
31,31,Navarra,4870,31907,Zizur Mayor/Zizur Nagusia
31,31,Navarra,4861,31263,Zubieta
31,31,Navarra,4862,31264,Zugarramurdi
31,31,Navarra,4863,31265,Zúñiga
32,32,Ourense,4874,32003,A Arnoia
32,32,Ourense,4885,32014,A Bola
32,32,Ourense,4905,32034,A Gudiña
32,32,Ourense,4918,32047,A Merca
32,32,Ourense,4919,32048,A Mezquita
32,32,Ourense,4930,32059,A Peroxa
32,32,Ourense,4934,32063,A Pobra de Trives
32,32,Ourense,4943,32072,A Rúa
32,32,Ourense,4951,32080,A Teixeira
32,32,Ourense,4954,32083,A Veiga
32,32,Ourense,4872,32001,Allariz
32,32,Ourense,4873,32002,Amoeiro
32,32,Ourense,4875,32004,Avión
32,32,Ourense,4876,32005,Baltar
32,32,Ourense,4877,32006,Bande
32,32,Ourense,4878,32007,Baños de Molgas
32,32,Ourense,4879,32008,Barbadás
32,32,Ourense,4881,32010,Beade
32,32,Ourense,4882,32011,Beariz
32,32,Ourense,4884,32013,Boborás
32,32,Ourense,4887,32016,Calvos de Randín
32,32,Ourense,4889,32018,Carballeda de Avia
32,32,Ourense,4888,32017,Carballeda de Valdeorras
32,32,Ourense,4891,32020,Cartelle
32,32,Ourense,4893,32022,Castrelo de Miño
32,32,Ourense,4892,32021,Castrelo do Val
32,32,Ourense,4894,32023,Castro Caldelas
32,32,Ourense,4895,32024,Celanova
32,32,Ourense,4896,32025,Cenlle
32,32,Ourense,4900,32029,Chandrexa de Queixa
32,32,Ourense,4897,32026,Coles
32,32,Ourense,4898,32027,Cortegada
32,32,Ourense,4899,32028,Cualedro
32,32,Ourense,4901,32030,Entrimo
32,32,Ourense,4902,32031,Esgos
32,32,Ourense,4904,32033,Gomesende
32,32,Ourense,4909,32038,Larouco
32,32,Ourense,4910,32039,Laza
32,32,Ourense,4911,32040,Leiro
32,32,Ourense,4912,32041,Lobeira
32,32,Ourense,4913,32042,Lobios
32,32,Ourense,4914,32043,Maceda
32,32,Ourense,4915,32044,Manzaneda
32,32,Ourense,4916,32045,Maside
32,32,Ourense,4917,32046,Melón
32,32,Ourense,4920,32049,Montederramo
32,32,Ourense,4921,32050,Monterrei
32,32,Ourense,4922,32051,Muíños
32,32,Ourense,4923,32052,Nogueira de Ramuín
32,32,Ourense,4880,32009,O Barco de Valdeorras
32,32,Ourense,4886,32015,O Bolo
32,32,Ourense,4890,32019,O Carballiño
32,32,Ourense,4906,32035,O Irixo
32,32,Ourense,4929,32058,O Pereiro de Aguiar
32,32,Ourense,4924,32053,Oímbra
32,32,Ourense,4883,32012,Os Blancos
32,32,Ourense,4925,32054,Ourense
32,32,Ourense,4926,32055,Paderne de Allariz
32,32,Ourense,4927,32056,Padrenda
32,32,Ourense,4928,32057,Parada de Sil
32,32,Ourense,4931,32060,Petín
32,32,Ourense,4932,32061,Piñor
32,32,Ourense,4935,32064,Pontedeva
32,32,Ourense,4933,32062,Porqueira
32,32,Ourense,4936,32065,Punxín
32,32,Ourense,4937,32066,Quintela de Leirado
32,32,Ourense,4938,32067,Rairiz de Veiga
32,32,Ourense,4939,32068,Ramirás
32,32,Ourense,4940,32069,Ribadavia
32,32,Ourense,4942,32071,Riós
32,32,Ourense,4944,32073,Rubiá
32,32,Ourense,4945,32074,San Amaro
32,32,Ourense,4946,32075,San Cibrao das Viñas
32,32,Ourense,4947,32076,San Cristovo de Cea
32,32,Ourense,4941,32070,San Xoán de Río
32,32,Ourense,4948,32077,Sandiás
32,32,Ourense,4949,32078,Sarreaus
32,32,Ourense,4950,32079,Taboadela
32,32,Ourense,4952,32081,Toén
32,32,Ourense,4953,32082,Trasmiras
32,32,Ourense,4955,32084,Verea
32,32,Ourense,4956,32085,Verín
32,32,Ourense,4957,32086,Viana do Bolo
32,32,Ourense,4958,32087,Vilamarín
32,32,Ourense,4959,32088,Vilamartín de Valdeorras
32,32,Ourense,4960,32089,Vilar de Barrio
32,32,Ourense,4961,32090,Vilar de Santos
32,32,Ourense,4962,32091,Vilardevós
32,32,Ourense,4963,32092,Vilariño de Conso
32,32,Ourense,4903,32032,Xinzo de Limia
32,32,Ourense,4907,32036,Xunqueira de Ambía
32,32,Ourense,4908,32037,Xunqueira de Espadanedo
33,33,Asturias,4964,33001,Allande
33,33,Asturias,4965,33002,Aller
33,33,Asturias,4966,33003,Amieva
33,33,Asturias,4967,33004,Avilés
33,33,Asturias,4968,33005,Belmonte de Miranda
33,33,Asturias,4969,33006,Bimenes
33,33,Asturias,4970,33007,Boal
33,33,Asturias,4971,33008,Cabrales
33,33,Asturias,4972,33009,Cabranes
33,33,Asturias,4973,33010,Candamo
33,33,Asturias,4975,33012,Cangas de Onís
33,33,Asturias,4974,33011,Cangas del Narcea
33,33,Asturias,4976,33013,Caravia
33,33,Asturias,4977,33014,Carreño
33,33,Asturias,4978,33015,Caso
33,33,Asturias,4979,33016,Castrillón
33,33,Asturias,4980,33017,Castropol
33,33,Asturias,4981,33018,Coaña
33,33,Asturias,4982,33019,Colunga
33,33,Asturias,4983,33020,Corvera de Asturias
33,33,Asturias,4984,33021,Cudillero
33,33,Asturias,4985,33022,Degaña
33,33,Asturias,4986,33023,El Franco
33,33,Asturias,4987,33024,Gijón
33,33,Asturias,4988,33025,Gozón
33,33,Asturias,4989,33026,Grado
33,33,Asturias,4990,33027,Grandas de Salime
33,33,Asturias,4991,33028,Ibias
33,33,Asturias,4992,33029,Illano
33,33,Asturias,4993,33030,Illas
33,33,Asturias,4994,33031,Langreo
33,33,Asturias,5017,33054,Las Regueras
33,33,Asturias,4995,33032,Laviana
33,33,Asturias,4996,33033,Lena
33,33,Asturias,4998,33035,Llanera
33,33,Asturias,4999,33036,Llanes
33,33,Asturias,5000,33037,Mieres
33,33,Asturias,5001,33038,Morcín
33,33,Asturias,5002,33039,Muros de Nalón
33,33,Asturias,5003,33040,Nava
33,33,Asturias,5004,33041,Navia
33,33,Asturias,5005,33042,Noreña
33,33,Asturias,5006,33043,Onís
33,33,Asturias,5007,33044,Oviedo
33,33,Asturias,5008,33045,Parres
33,33,Asturias,5009,33046,Peñamellera Alta
33,33,Asturias,5010,33047,Peñamellera Baja
33,33,Asturias,5011,33048,Pesoz
33,33,Asturias,5012,33049,Piloña
33,33,Asturias,5013,33050,Ponga
33,33,Asturias,5014,33051,Pravia
33,33,Asturias,5015,33052,Proaza
33,33,Asturias,5016,33053,Quirós
33,33,Asturias,5018,33055,Ribadedeva
33,33,Asturias,5019,33056,Ribadesella
33,33,Asturias,5020,33057,Ribera de Arriba
33,33,Asturias,5021,33058,Riosa
33,33,Asturias,5022,33059,Salas
33,33,Asturias,5024,33061,San Martín de Oscos
33,33,Asturias,5023,33060,San Martín del Rey Aurelio
33,33,Asturias,5026,33063,San Tirso de Abres
33,33,Asturias,5025,33062,Santa Eulalia de Oscos
33,33,Asturias,5027,33064,Santo Adriano
33,33,Asturias,5028,33065,Sariego
33,33,Asturias,5029,33066,Siero
33,33,Asturias,5030,33067,Sobrescobio
33,33,Asturias,5031,33068,Somiedo
33,33,Asturias,5032,33069,Soto del Barco
33,33,Asturias,5033,33070,Tapia de Casariego
33,33,Asturias,5034,33071,Taramundi
33,33,Asturias,5035,33072,Teverga
33,33,Asturias,5036,33073,Tineo
33,33,Asturias,4997,33034,Valdés
33,33,Asturias,5037,33074,Vegadeo
33,33,Asturias,5038,33075,Villanueva de Oscos
33,33,Asturias,5039,33076,Villaviciosa
33,33,Asturias,5040,33077,Villayón
33,33,Asturias,5041,33078,Yernes y Tameza
34,34,Palencia,5042,34001,Abarca de Campos
34,34,Palencia,5043,34003,Abia de las Torres
34,34,Palencia,5044,34004,Aguilar de Campoo
34,34,Palencia,5045,34005,Alar del Rey
34,34,Palencia,5046,34006,Alba de Cerrato
34,34,Palencia,5047,34009,Amayuelas de Arriba
34,34,Palencia,5048,34010,Ampudia
34,34,Palencia,5049,34011,Amusco
34,34,Palencia,5050,34012,Antigüedad
34,34,Palencia,5051,34015,Arconada
34,34,Palencia,5052,34017,Astudillo
34,34,Palencia,5053,34018,Autilla del Pino
34,34,Palencia,5054,34019,Autillo de Campos
34,34,Palencia,5055,34020,Ayuela
34,34,Palencia,5056,34022,Baltanás
34,34,Palencia,5058,34024,Baquerín de Campos
34,34,Palencia,5059,34025,Bárcena de Campos
34,34,Palencia,5060,34027,Barruelo de Santullán
34,34,Palencia,5061,34028,Báscones de Ojeda
34,34,Palencia,5062,34029,Becerril de Campos
34,34,Palencia,5063,34031,Belmonte de Campos
34,34,Palencia,5064,34032,Berzosilla
34,34,Palencia,5065,34033,Boada de Campos
34,34,Palencia,5067,34035,Boadilla de Rioseco
34,34,Palencia,5066,34034,Boadilla del Camino
34,34,Palencia,5068,34036,Brañosera
34,34,Palencia,5069,34037,Buenavista de Valdavia
34,34,Palencia,5070,34038,Bustillo de la Vega
34,34,Palencia,5071,34039,Bustillo del Páramo de Carrión
34,34,Palencia,5072,34041,Calahorra de Boedo
34,34,Palencia,5073,34042,Calzada de los Molinos
34,34,Palencia,5074,34045,Capillas
34,34,Palencia,5075,34046,Cardeñosa de Volpejera
34,34,Palencia,5076,34047,Carrión de los Condes
34,34,Palencia,5077,34048,Castil de Vela
34,34,Palencia,5078,34049,Castrejón de la Peña
34,34,Palencia,5079,34050,Castrillo de Don Juan
34,34,Palencia,5080,34051,Castrillo de Onielo
34,34,Palencia,5081,34052,Castrillo de Villavega
34,34,Palencia,5082,34053,Castromocho
34,34,Palencia,5083,34055,Cervatos de la Cueza
34,34,Palencia,5084,34056,Cervera de Pisuerga
34,34,Palencia,5085,34057,Cevico de la Torre
34,34,Palencia,5086,34058,Cevico Navero
34,34,Palencia,5087,34059,Cisneros
34,34,Palencia,5088,34060,Cobos de Cerrato
34,34,Palencia,5089,34061,Collazos de Boedo
34,34,Palencia,5090,34062,Congosto de Valdavia
34,34,Palencia,5091,34063,Cordovilla la Real
34,34,Palencia,5092,34066,Cubillas de Cerrato
34,34,Palencia,5093,34067,Dehesa de Montejo
34,34,Palencia,5094,34068,Dehesa de Romanos
34,34,Palencia,5095,34069,Dueñas
34,34,Palencia,5096,34070,Espinosa de Cerrato
34,34,Palencia,5097,34071,Espinosa de Villagonzalo
34,34,Palencia,5098,34072,Frechilla
34,34,Palencia,5099,34073,Fresno del Río
34,34,Palencia,5100,34074,Frómista
34,34,Palencia,5101,34076,Fuentes de Nava
34,34,Palencia,5102,34077,Fuentes de Valdepero
34,34,Palencia,5103,34079,Grijota
34,34,Palencia,5104,34080,Guardo
34,34,Palencia,5105,34081,Guaza de Campos
34,34,Palencia,5106,34082,Hérmedes de Cerrato
34,34,Palencia,5107,34083,Herrera de Pisuerga
34,34,Palencia,5108,34084,Herrera de Valdecañas
34,34,Palencia,5109,34086,Hontoria de Cerrato
34,34,Palencia,5110,34087,Hornillos de Cerrato
34,34,Palencia,5111,34088,Husillos
34,34,Palencia,5112,34089,Itero de la Vega
34,34,Palencia,5232,34904,La Pernía
34,34,Palencia,5152,34140,La Puebla de Valdavia
34,34,Palencia,5176,34175,La Serna
